id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
257,1,2421120,"B & B Ostia ""Ale on the Sea"" ROOM Liberty",12376380,Alessandro,,X Ostia/Acilia,41.72516,12.29242,Private room,69,1,2,2019-11-22,0.06,2,365,7967812,"B & B Ostia ""Ale on the Sea"" ROOM DECO'",12376380,Alessandro,,X Ostia/Acilia,41.72516,12.29242,Private room,69,1,5,2020-02-29,0.09,2,365
3081,1,33247220,SMART Trastevere - Rome,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Hotel room,25,1,10,2020-01-15,0.49,9,365,32706459,SMART Trastevere,235391429,Daniel,,XII Monte Verde,41.87547,12.46605,Hotel room,15,1,42,2020-08-25,1.94,9,365
3860,1,38392409,Regolo Rooms Vaticano - Deluxe Double Room,288102037,Regolo Rooms,,I Centro Storico,41.90848,12.46294,Private room,103,1,0,,,7,364,38392484,Regolo Rooms Vaticano - Small Double Room,288102037,Regolo Rooms,,I Centro Storico,41.90848,12.46294,Private room,65,1,0,,,7,364
4329,1,45808418,La suite Atelier nel cuore di Roma,370873472,Federico,,I Centro Storico,41.90408,12.48054,Private room,270,1,0,,,4,215,45808422,La suite Show Room nel cuore di Roma,370873472,Federico,,I Centro Storico,41.90408,12.48054,Private room,290,1,0,,,4,215
4262,1,45950596,Barberini-Camera doppia con Bagno Privato esterno,230950667,Ancient Rome,,I Centro Storico,41.90485,12.48726,Private room,33,1,0,,,25,361,45909267,Barberini-Camera Tripla con Bagno Privato,230950667,Ancient Rome,,I Centro Storico,41.90485,12.48726,Private room,32,1,1,2020-10-26,0.55,25,365
19618,0,31641462,Roman Style Apartment by Fori Imperiali,2378012,Francesca,,I Centro Storico,41.89516,12.48925,Entire home/apt,124,3,0,,,10,313,46254461,Cappellari 13 Private Apartment,151546420,Cory@,,I Centro Storico,41.89516,12.4723,Entire home/apt,124,3,0,,,7,84
2768,0,43719732,Vaticano Cardinal inn,157679169,Susanna,,I Centro Storico,41.91023,12.45368,Private room,88,1,0,,,1,365,2433028,Stanza rossa in attico con terrazzo,12437504,Silvana,,XII Monte Verde,41.86442,12.45368,Private room,80,1,0,,,1,365
70,1,335162,Fori Romani 2,1670144,Luca,,I Centro Storico,41.89099,12.48466,Entire home/apt,28,2,397,2020-10-31,4.66,6,215,326623,Fori Romani,1670144,Luca,,I Centro Storico,41.89099,12.48466,Entire home/apt,29,2,421,2020-08-15,4.02,6,210
15043,0,41386134,"""SAN GIUSEPPE DELLA MONTAGNA"" LA SUA CASA A ROMA",324010204,San Giuseppe,,I Centro Storico,41.90724,12.4503,Private room,38,1,1,2020-02-20,0.1,2,13,22682345,MyTinyHome - Henri,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,38,1,50,2020-11-02,1.98,15,353
8318,0,22604729,Elegant house with terrace in Piazza Navona,26831919,Simona,,I Centro Storico,41.89955,12.46908,Entire home/apt,146,3,34,2019-11-03,0.99,8,364,9885978,TRASTEVERE LEOPARDO,3020,Davide,,I Centro Storico,41.88925,12.46908,Entire home/apt,79,3,94,2020-09-21,1.6,1,364
963,1,10078365,B&W room with private bathroom,51661321,Next Stop Colosseum B&B,,I Centro Storico,41.89125,12.50884,Private room,70,1,115,2020-02-13,1.9,4,0,10074684,light blue room near to Colosseum,51661321,Next Stop Colosseum B&B,,I Centro Storico,41.89125,12.50884,Hotel room,40,1,120,2020-09-23,1.99,4,350
3100,1,31945426,Double  Room Anastasio,239512749,Amer,,XIII Aurelia,41.89581,12.43837,Private room,55,2,57,2020-03-11,2.57,3,0,32106382,Twin Room Anastasio,239512749,Amer,,XIII Aurelia,41.89581,12.43837,Private room,55,2,60,2020-03-10,2.77,3,0
4325,1,45748685,La gest house nel cuore di Roma.,370873472,Federico,,I Centro Storico,41.90408,12.48054,Private room,503,1,0,,,4,202,45808418,La suite Atelier nel cuore di Roma,370873472,Federico,,I Centro Storico,41.90408,12.48054,Private room,270,1,0,,,4,215
3206,1,32889871,Maison Giulivia Guesthouse  in San Peter,247202809,Giulivia,,XIII Aurelia,41.89429000000001,12.43248,Hotel room,129,1,13,2020-02-17,0.65,6,41,37348958,San Pietro Luxury Loft,247202809,Giulivia,,XIII Aurelia,41.89429000000001,12.43248,Entire home/apt,216,1,1,2020-01-02,0.08,6,41
20068,0,42445306,Luxury  Quadruple Room with view,316762202,Ana Maria,,I Centro Storico,41.89707,12.49807,Private room,151,1,0,,,7,364,32321885,Cesare,22178816,Hotel Oxford,,I Centro Storico,41.90947,12.49807,Entire home/apt,999,2,0,,,7,148
2821,1,28270689,Piazzetta Margutta-Two Bedroom House with Terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,129,1,1,2019-10-10,0.07,19,303,28270687,Margutta-1 Bedroom Deluxe Split Level with Terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,99,1,0,,,19,328
165,1,1190619,Roma historical center - Suite*****,6507829,Elisabetta,,I Centro Storico,41.89756,12.47904,Private room,42,1,294,2020-09-08,3.19,6,364,1224305,Rome Historical Center (CloseToAll),6507829,Elisabetta,,I Centro Storico,41.89756,12.47904,Private room,42,1,119,2020-10-18,1.3,6,363
318,1,5462296,Barone - Castello del Duca,12981300,Fabio,,III Monte Sacro,42.01207,12.52229,Entire home/apt,36,2,107,2020-10-12,1.54,8,297,2851749,Visconte - Castello del Duca,12981300,Fabio,,III Monte Sacro,42.01207,12.52229,Entire home/apt,99,2,23,2019-07-05,0.31,8,352
2014,1,33328796,Cozy double Room in PIGNETO - Europe,65798697,Fabrizio,,V Prenestino/Centocelle,41.89145,12.53189,Private room,33,2,10,2019-10-05,0.5,5,179,33328531,ZEN Double Room in Pigneto - ASIA,65798697,Fabrizio,,V Prenestino/Centocelle,41.89145,12.53189,Private room,33,3,15,2020-04-10,0.79,5,179
4276,1,44643334,Casaletto210 Apt B1 in a wonderful Villa with pool,507864,Albina,,XII Monte Verde,41.87042,12.43883,Entire home/apt,67,3,0,,,12,269,45135203,Casaletto210 Apt A1 in a wonderful Villa with pool,507864,Albina,,XII Monte Verde,41.87042,12.43883,Entire home/apt,76,3,2,2020-12-05,0.6,12,269
1278,0,1758801,LA LUNA ROMANA QUADRUPLE ROOM,9246214,La Luna Romana,,I Centro Storico,41.907990000000005,12.49644,Private room,90,1,2,2020-01-23,0.12,6,365,936885,Junior Suite (Via Cavour 150),5057593,Nerva Accomodation,,I Centro Storico,41.895990000000005,12.49644,Entire home/apt,119,1,13,2016-07-22,0.17,18,365
23136,0,34339641,"RomAntiqua, nido in zona centrale.",33804922,Isabella,,VII San Giovanni/Cinecittà,41.87652,12.50493,Entire home/apt,102,2,10,2020-10-06,0.8,1,180,39860872,New apartment few minutes walking to the Colosseum,3085288,Mara,,I Centro Storico,41.88808,12.50493,Entire home/apt,80,2,1,2019-12-09,0.08,2,180
304,1,7164351,Lodi Large Apartment,13395149,Marco,,I Centro Storico,41.89305,12.51069,Entire home/apt,529,2,6,2015-10-18,0.09,14,0,3826519,Lodi Guest House Studio Ensuite,13395149,Marco,,I Centro Storico,41.89305,12.51069,Private room,45,10,89,2020-03-01,1.29,14,306
555,1,5657827,Pantheon Cozy Apartment n. 2,23532561,IFlat,,I Centro Storico,41.90089,12.47598,Entire home/apt,129,3,51,2018-08-04,0.76,151,0,5658485,Pantheon Cozy Apartment n. 7,23532561,IFlat,,I Centro Storico,41.90089,12.47598,Entire home/apt,99,3,129,2019-12-08,1.97,151,164
3556,1,35828724,Hotel Barocco - Suite Piazza Barberini,268096865,HotelBarocco,,I Centro Storico,41.90384,12.48818,Hotel room,351,1,0,,,6,262,35827916,Hotel Barocco - Classic Double Room,268096865,HotelBarocco,,I Centro Storico,41.90384,12.48818,Hotel room,310,1,0,,,6,274
2290,1,24199040,Colosseum 2 Deluxe Room S&AR,13262085,Suites & Apartments,,I Centro Storico,41.88788,12.50139,Hotel room,77,1,4,2019-08-08,0.12,8,343,24175161,Colosseum 1 Double Superior Room S&AR,13262085,Suites & Apartments,,I Centro Storico,41.88788,12.50139,Hotel room,70,1,3,2019-10-01,0.09,8,345
3264,1,33157122,TRAVELERSHOME IL POSTO GIUSTO PER TE,230445754,Andrea,,VII San Giovanni/Cinecittà,41.80907,12.60786,Entire home/apt,54,1,10,2020-01-21,0.47,5,317,33213593,"TRAVELERSHOME""2"" IL POSTO GIUSTO PER TE",230445754,Andrea,,VII San Giovanni/Cinecittà,41.80907,12.60786,Private room,23,1,7,2019-12-25,0.33,5,330
3801,1,37875719,Roma Center Relais-Camera 2 standard economy,35073488,Capital Properties,,I Centro Storico,41.90815,12.47608,Hotel room,34,1,5,2020-10-13,0.37,7,365,37875157,Rome Center Relais-camera 1 standard,35073488,Capital Properties,,I Centro Storico,41.90815,12.47608,Hotel room,33,1,0,,,7,364
84,1,428338,Private studio apartment in the lively Pigneto,2129443,Alberta,,V Prenestino/Centocelle,41.89047,12.52495,Entire home/apt,48,4,115,2020-12-15,1.11,5,347,469145,Private studio apartment in the lively Pigneto,2129443,Alberta,,V Prenestino/Centocelle,41.89047,12.52495,Entire home/apt,48,4,96,2020-08-23,0.92,5,352
425,1,6718967,RELAIS 155 - Botticelli Room,23234751,Francesca,,I Centro Storico,41.88851,12.50649,Private room,200,1,181,2019-06-27,2.74,5,180,4487229,RELAIS 155 - Michelangelo Room,23234751,Francesca,,I Centro Storico,41.88851,12.50649,Private room,200,1,64,2019-06-07,0.87,5,365
3558,1,35828724,Hotel Barocco - Suite Piazza Barberini,268096865,HotelBarocco,,I Centro Storico,41.90384,12.48818,Hotel room,351,1,0,,,6,262,35828527,Hotel Barocco - Deluxe Double Room,268096865,HotelBarocco,,I Centro Storico,41.90384,12.48818,Hotel room,292,1,0,,,6,262
3806,1,37877525,Roma Center Relais-Camera 3 superior delux,35073488,Capital Properties,,I Centro Storico,41.90815,12.47608,Hotel room,35,1,3,2019-12-30,0.24,7,361,37875719,Roma Center Relais-Camera 2 standard economy,35073488,Capital Properties,,I Centro Storico,41.90815,12.47608,Hotel room,34,1,5,2020-10-13,0.37,7,365
3463,1,34669119,Camera tripla a due passi dal Vaticano - cam2,256363877,Casa Tra Noi,,XIII Aurelia,41.89638,12.45214,Hotel room,75,1,0,,,10,26,34669487,Camera quadrupla-family a due passi dal Vaticano,256363877,Casa Tra Noi,,XIII Aurelia,41.89638,12.45214,Hotel room,100,1,3,2020-01-01,0.15,10,26
205,0,4178063,CENTRAL Holiday House in Rome!!!!,12499022,Giulio & Margherita,,I Centro Storico,41.88836,12.51327,Entire home/apt,72,2,276,2020-08-11,3.67,1,151,163008,Calpurnia House close Colosseum,778599,Roberto & Claudia,,I Centro Storico,41.88836,12.50148,Entire home/apt,72,2,497,2020-09-29,4.38,3,365
3659,1,36745152,Olmo - Papavero Suite,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,60,1,1,2019-07-31,0.06,14,55,36745158,Olmo - Apartment I,272995569,Riserva,,XV Cassia/Flaminia,42.04775,12.29405,Hotel room,103,1,0,,,14,55
314,1,2858988,Duca - Castello del Duca,12981300,Fabio,,III Monte Sacro,42.01207,12.52229,Entire home/apt,82,2,49,2020-09-13,0.63,8,337,5462296,Barone - Castello del Duca,12981300,Fabio,,III Monte Sacro,42.01207,12.52229,Entire home/apt,36,2,107,2020-10-12,1.54,8,297
5689,0,5984821,Large double room private bathroom,31025280,David,,XV Cassia/Flaminia,41.94979,12.47119,Private room,80,1,0,,,2,365,18524038,Splendida camera da letto nel centro di Roma,127987273,Elena & Paola,,I Centro Storico,41.89812,12.47119,Private room,59,1,15,2019-10-15,0.35,7,365
2884,1,28604253,"Pastels Room 2 Rome,two single bed fully furnished",215565009,Francesco,,VII San Giovanni/Cinecittà,41.87558,12.50835,Private room,12,1,21,2020-02-09,0.77,3,354,28604610,"Pastels Room 3 Rome,two single bed fully furnished",215565009,Francesco,,VII San Giovanni/Cinecittà,41.87558,12.50835,Private room,12,1,34,2020-11-30,1.22,3,341
1287,1,15365760,Room in Treetop Apartment with View,14465960,Sergio,,XIII Aurelia,41.89313,12.44287,Private room,49,1,197,2020-09-09,3.92,4,365,13760282,Murakami-Inspired Room near St. Peter's Dome,14465960,Sergio,,XIII Aurelia,41.89313,12.44287,Private room,41,1,197,2020-10-05,3.97,4,357
7646,0,8989233,The traveler's home - Sleep in Rome,46956813,Michele,,I Centro Storico,41.897459999999995,12.49974,Private room,120,1,0,,,7,365,41170696,Domus Diana,322690887,Diana,,I Centro Storico,41.893390000000004,12.49974,Private room,40,1,0,,,4,365
11158,0,16269158,Casa Parione,106398326,Giuseppe Jr,,I Centro Storico,41.89795,12.470239999999999,Entire home/apt,43,2,230,2020-11-08,5.03,4,365,31535197,Appartamento Comfort in Rome,88863288,Emanuele,,IV Tiburtina,41.89795,12.532689999999999,Entire home/apt,43,2,23,2020-07-12,1.0,1,261
107,1,761028,"Triple room-""Opera Inn Suites B&B""",261660,Elisabetta,,XIII Aurelia,41.89824,12.45344,Private room,70,2,9,2016-12-29,0.14,5,364,761603,Quadruple room-Opera Inn Suites B&B,261660,Elisabetta,,XIII Aurelia,41.89824,12.45344,Private room,80,2,0,,,5,365
4029,0,4108454,WG Zimmer in Rom Zentrum,2858645,Alessio,,I Centro Storico,41.8894,12.51355,Private room,65,1,0,,,1,365,9837277,Camera singola zona sapienza,50658126,Federico,,II Parioli/Nomentano,41.896609999999995,12.51355,Private room,350,1,0,,,1,365
25717,0,46499209,MiniApartment with Kitchen - Fori Imperiali,188811991,Emanuele,,I Centro Storico,41.89427,12.48814,Private room,71,1,0,,,4,244,41319657,Relax a Domus Nora Garbatella/ Ostiense,49813930,Eleonora,,VIII Appia Antica,41.86803,12.48814,Private room,55,1,0,,,4,365
2041,1,21808762,Camera Matrimoniale Vatican Tourist Inn,17890466,Anca,,I Centro Storico,41.90608,12.46058,Private room,79,1,0,,,16,365,21810716,Camera Superior Vatican Tourist Inn,17890466,Anca,,I Centro Storico,41.90608,12.46058,Private room,79,1,0,,,16,365
8909,0,10798858,MATRIMONIALE SUPERIOR,49893517,Mirage,,I Centro Storico,41.90071,12.503110000000001,Private room,50,1,7,2018-08-15,0.12,6,365,20882088,deluxe a Roma ...,149951341,Alessandra,,I Centro Storico,41.90312,12.503110000000001,Private room,59,1,1,2019-06-02,0.05,3,365
209,1,1760943,"Central apartment nice& easy,WIFI.",2378242,Amen,,II Parioli/Nomentano,41.89727,12.51341,Entire home/apt,24,1,319,2020-11-29,3.65,10,335,1379683,nice comfortable central apartment,2378242,Amen,,II Parioli/Nomentano,41.89727,12.51341,Entire home/apt,18,1,310,2020-11-16,3.44,10,335
3293,0,4065891,Casa Visconti - St. Peter,21086825,Giovanni,,I Centro Storico,41.9071,12.46773,Entire home/apt,109,2,5,2019-10-28,0.19,2,362,2985556,NUOVA VICINO TRASTEVERE E TESTACCIO,15224207,Daniela,,XI Arvalia/Portuense,41.86269,12.46773,Entire home/apt,70,2,5,2015-09-01,0.06,1,362
246,1,2185679,"B&B Rome central,Vatican,subwayWIFI",11144335,Naoko & Fabio,,I Centro Storico,41.91134,12.45786,Hotel room,59,2,41,2018-10-21,0.5,3,365,2230496,"B&B Rome,Vatican,Subway,centre WIFI",11144335,Naoko & Fabio,,I Centro Storico,41.91134,12.45786,Hotel room,69,2,64,2019-10-14,0.79,3,365
2264,0,1870544,Elegant b&b in the Vatican area,1506685,Massimiliano,,I Centro Storico,41.90752,12.458789999999999,Private room,60,1,0,,,2,365,11965437,Alessandro a San Pietro BB,1790834,Alessandro,,I Centro Storico,41.91444,12.458789999999999,Private room,85,1,2,2017-05-31,0.04,3,365
2242,1,23939953,Spendido Appartamento Roma a soli 9 Km da S.PIETRO,12315081,Cavendo,,XII Monte Verde,41.85853,12.39311,Entire home/apt,58,1,7,2019-08-19,0.21,5,365,22698430,Splendido Appartamento A 9km da S.PIETRO,12315081,Cavendo,,XII Monte Verde,41.85853,12.39311,Entire home/apt,52,1,0,,,5,361
1553,1,19740759,APPIAN WAY ROOM- Colosseum - / also ★LONG TERM★,112371287,Pa Dani & Friends,,I Centro Storico,41.8922,12.50596,Private room,85,2,36,2020-02-29,0.92,6,0,20805781,MONTI ROOM - close to Termini / also ★LONG TERM★,112371287,Pa Dani & Friends,,I Centro Storico,41.8922,12.50596,Private room,85,1,50,2020-03-01,1.26,6,0
2759,1,27514056,CS Exclusive Campo de'Fiori Caesars Palace Apt. 1,52158309,Lorenzo,,I Centro Storico,41.89396,12.47701,Entire home/apt,74,2,47,2020-09-21,1.66,16,72,27518789,Walk to Campo de' Fiori from an Exclusive Apartment,52158309,Lorenzo,,I Centro Storico,41.89396,12.47701,Entire home/apt,157,2,41,2020-09-14,1.42,16,60
4263,1,45950596,Barberini-Camera doppia con Bagno Privato esterno,230950667,Ancient Rome,,I Centro Storico,41.90485,12.48726,Private room,33,1,0,,,25,361,45950189,Barberini Family Room,230950667,Ancient Rome,,I Centro Storico,41.90485,12.48726,Private room,32,1,0,,,25,365
24838,0,46112097,stanza privata,3656907,Barbara,,I Centro Storico,41.906420000000004,12.47219,Private room,50,1,0,,,2,365,40272783,Appartamento - Time Roma (120Mq),311098313,Iulia,,I Centro Storico,41.90643,12.47219,Entire home/apt,149,2,0,,,2,358
28865,0,45872477,400 · Seven GuestRooms - Budget Triple Room,327332227,Francesca,,I Centro Storico,41.90247,12.495510000000001,Private room,72,1,0,,,27,362,45874031,408 · Seven Guestrooms - Classic Double Room,327332227,Francesca,,I Centro Storico,41.90275,12.495510000000001,Private room,57,1,0,,,27,365
243,1,2417932,sonia&son intero appartamento,4063911,Sonia,,VII San Giovanni/Cinecittà,41.88047,12.51165,Entire home/apt,95,3,27,2020-01-05,0.34,4,0,2115015,camera climatizzata privata a Roma Sonia&Gabri,4063911,Sonia,,VII San Giovanni/Cinecittà,41.88047,12.51165,Private room,35,2,257,2020-03-03,3.1,4,0
2297,1,23070707,Doppia/letti singoli Target Inn Hotel,5277477,Target Inn Rome,,I Centro Storico,41.90239,12.49461,Private room,150,1,0,,,7,234,23071583,Doppia/Letti Singoli Target Inn Hotel,5277477,Target Inn Rome,,I Centro Storico,41.90239,12.49461,Private room,150,1,0,,,7,365
12430,0,16632289,Camera quadrupla vicino alla metro,28959881,Izabela,,VII San Giovanni/Cinecittà,41.87675,12.52462,Private room,70,3,5,2019-04-21,0.12,5,90,23609928,Casa Camilla,7770725,Giovanna,,VII San Giovanni/Cinecittà,41.87461,12.52462,Private room,65,3,25,2019-11-22,0.74,1,90
1803,1,20147109,One Bed in female dormitory room beside Termini(E),126568965,Vanessa,,I Centro Storico,41.89744,12.505,Shared room,19,1,98,2020-08-19,2.4,6,365,19672198,One Bed in female dormitory room beside Termini(C),126568965,Vanessa,,I Centro Storico,41.89744,12.505,Shared room,19,1,165,2020-08-16,3.95,6,365
2659,1,26773305,6. Terracotta room near Castel Sant'Angelo,8866803,Erika,,I Centro Storico,41.9066,12.46587,Private room,87,1,11,2019-12-01,0.37,7,346,26328192,Virgilio Suite,8866803,Erika,,I Centro Storico,41.9066,12.46587,Entire home/apt,577,1,25,2020-01-19,0.89,7,361
2558,1,32465822,ava guesthouse8 (double room share bathroom),49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,55,1,85,2020-03-06,3.92,10,365,31064772,ava guesthouse 7 (double room share bathroom),49693852,Reza,,I Centro Storico,41.89705,12.50114,Private room,55,1,88,2020-03-08,3.6,10,365
16794,0,23368884,Luxury Apartment Piazza Navona,174171573,Ippolita,,I Centro Storico,41.898709999999994,12.46839,Entire home/apt,190,1,7,2019-07-11,0.21,3,349,33825855,TRASTEVERE TOWNHOUSE - MY EXTRA HOME,207068145,M.E.H,,I Centro Storico,41.89131,12.46839,Entire home/apt,124,1,19,2020-10-16,0.95,29,349
26782,0,42762559,"Stanza centrale, 5 min dal mare, 5 dalla piazza",328105929,Barbara,,X Ostia/Acilia,41.73413,12.275789999999999,Private room,26,1,0,,,1,88,43386307,Ostia posizione unica centro storico,71422756,Vivi,,X Ostia/Acilia,41.73191,12.275789999999999,Entire home/apt,110,15,0,,,1,177
3102,1,32105228,Double Blu Room Anastasio,239512749,Amer,,XIII Aurelia,41.89581,12.43837,Private room,55,2,59,2020-03-08,2.71,3,0,32106382,Twin Room Anastasio,239512749,Amer,,XIII Aurelia,41.89581,12.43837,Private room,55,2,60,2020-03-10,2.77,3,0
15607,0,42548916,"Adiacente Fatebenefratelli, camera matrimoniale",98027615,Vanessa,,I Centro Storico,41.88927,12.47662,Private room,29,3,0,,,7,180,23642437,Costaguti Experience,128838714,Rubina,,I Centro Storico,41.89421,12.47662,Entire home/apt,1701,3,0,,,7,156
1249,1,13612718,Deluxe Apartment with balcony - Split Level,8383535,Luca,,I Centro Storico,41.90321,12.4856,Entire home/apt,55,2,43,2020-12-14,0.95,9,349,13613280,Deluxe Apartment with patio - Split Level,8383535,Luca,,I Centro Storico,41.90321,12.4856,Entire home/apt,53,2,7,2019-02-22,0.14,9,364
2188,1,22682345,MyTinyHome - Henri,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,38,1,50,2020-11-02,1.98,15,353,22681993,MyTinyHome - Charles,167149840,Andrea,,I Centro Storico,41.90724,12.45301,Private room,33,1,45,2020-11-11,1.83,15,359
2164,0,5973422,"New artistic flat, center of Rome",31004539,Daniele,,VIII Appia Antica,41.87502,12.47974,Entire home/apt,56,2,87,2020-01-05,1.27,1,365,2048378,"Spacious, central and comfortable",10500221,Giuseppe,,VIII Appia Antica,41.874340000000004,12.47974,Entire home/apt,70,3,73,2020-01-05,0.87,1,178
2833,1,28270691,Margutta-2 bedroom deluxe split level with terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,242,1,0,,,19,317,28270705,Margutta-3 bedroom deluxe split level with terrace,212194733,Piazzetta Margutta,,I Centro Storico,41.90969000000001,12.47835,Entire home/apt,284,1,12,2020-10-11,0.61,19,306
