id,label,left_id,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_id,right_name,right_host_id,right_host_name,right_neighbourhood_group,right_neighbourhood,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
15544,0,29529065,Nice family house with garden in Amsterdam,4309450,Manon,,Oostelijk Havengebied - Indische Buurt,52.36235,4.9326099999999995,Entire home/apt,189,2,6,2019-12-22,0.33,1,0,22158626,Groundfloor apartment for 4 people in hip area!,161827131,Nina,,Oostelijk Havengebied - Indische Buurt,52.36423,4.9326099999999995,Entire home/apt,100,2,6,2018-06-04,0.18,1,0
15,1,1375612,Your own apartment on wheels,3040748,Henk,,Noord-Oost,52.39508,4.99186,Private room,77,2,124,2020-08-28,1.39,10,256,2842228,Your little appartment on wheels,3040748,Henk,,Noord-Oost,52.39508,4.99186,Private room,87,2,81,2020-08-16,1.01,10,256
3179,0,16961420,Cute & Comfy,113419316,Maxime,,De Pijp - Rivierenbuurt,52.34668,4.89931,Entire home/apt,250,2,40,2019-08-04,0.89,1,0,4743636,Room in a charming old grachtenhouse (32),24002310,Hans,,Centrum-Oost,52.36425,4.89931,Private room,45,2,162,2020-10-11,2.22,4,0
19150,0,44949421,Central rooftop apartment with view on the canal,135209570,Nielske,,Centrum-West,52.36844,4.8797,Entire home/apt,179,2,5,2020-11-13,1.35,1,0,33124128,Sunny 2-bedroom family nest near Anne Frank Museum,22542492,Alizee,,Centrum-West,52.37231,4.8797,Entire home/apt,210,2,4,2019-10-13,0.19,1,0
11687,0,16142106,Unique Historical renovated  family home,34664846,Celia,,Centrum-West,52.37709,4.88375,Entire home/apt,257,3,21,2019-08-16,0.51,1,0,41843606,Beautiful & Central kid friendly apartment,11061375,Suzanne,,Zuid,52.353970000000004,4.88375,Entire home/apt,199,3,0,,,1,0
1958,0,5763318,,19035647,Maarten,,De Baarsjes - Oud-West,52.359970000000004,4.85891,Private room,48,2,2,2016-10-26,0.03,1,0,2941649,Ideal apartment nice neighbourhood!,14107640,Diana,,De Baarsjes - Oud-West,52.37322,4.85891,Entire home/apt,95,2,9,2016-02-13,0.12,1,0
4773,0,37205427,"JOZ, historical suites in centre of Amsterdam",278273438,Joep,,Centrum-West,52.37662,4.8903300000000005,Private room,200,2,11,2020-08-21,0.71,1,0,6891368,Perfect rooftop apartment in South,32688431,Florine,,De Pijp - Rivierenbuurt,52.35058,4.8903300000000005,Entire home/apt,120,2,5,2016-03-05,0.08,1,0
294,1,12865495,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,104,1,164,2020-02-15,2.95,16,362,12392592,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,104,2,107,2020-01-12,1.9,16,364
4045,0,6075552,Spacious bright apartment with sunny garden,31535410,Bas,,De Baarsjes - Oud-West,52.37157,4.84901,Entire home/apt,96,2,17,2018-01-28,0.25,1,0,34675962,Cute downstairs family home in trendy area,250148277,Dorine,,De Baarsjes - Oud-West,52.36823,4.84901,Entire home/apt,200,2,1,2019-08-04,0.06,1,0
12350,0,17391208,Renovated unique apartment! 2 bedrooms+big garden,117570351,Mariska,,Bos en Lommer,52.37696,4.851,Entire home/apt,125,2,28,2019-03-18,0.61,1,0,33873275,Loft in South Amsterdam with Rooftop,29100110,Emelie,,Zuid,52.34963,4.851,Entire home/apt,200,2,0,,,1,0
9315,0,13289321,East is where your home is!,10259430,Ana,,Oud-Oost,52.35586,4.92243,Entire home/apt,110,4,14,2019-06-19,0.26,1,0,18261977,"Luxury Apt, Balcony, AMAZING view - centre",5368199,Syl,,Centrum-Oost,52.37455,4.92243,Entire home/apt,190,4,10,2020-07-31,0.23,1,0
9962,0,13795274,Apartment with roof terrace nearby city center,7048995,Tom,,Bos en Lommer,52.37567,4.85985,Entire home/apt,140,4,11,2019-01-06,0.21,1,0,44724942,Modern apartment near city center,4313674,Paola,,Bos en Lommer,52.37999,4.85985,Entire home/apt,99,4,0,,,2,0
11918,0,16461340,"Pretty & Bright, canal view apt. @ Vondelpark area",21800150,,,Zuid,52.35088,4.85201,Entire home/apt,130,3,13,2018-11-12,0.28,52,0,20404380,Modern luxurious home 100m2 with garden,23038355,Coco & Ad,,De Baarsjes - Oud-West,52.36209,4.85201,Entire home/apt,280,3,0,,,1,0
516,1,31945123,Bed in 6 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,37,1,100,2020-02-26,6.02,10,248,41336570,Premium Double Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,146,1,0,,,10,248
4046,0,8475898,Stunning apartment in Amsterdam west + balcony,40697891,Nicole,,De Baarsjes - Oud-West,52.36537,4.86404,Entire home/apt,110,2,34,2020-08-04,0.54,1,318,12482590,Family house with garden in centre,5721466,Wilfried,,De Baarsjes - Oud-West,52.36537,4.8756900000000005,Entire home/apt,110,2,24,2020-08-02,0.43,1,0
5426,0,7606845,Cool house with balcony in lively Vondelpark area!,7034712,Pien,,De Baarsjes - Oud-West,52.36063,4.85968,Entire home/apt,110,2,26,2020-01-19,0.41,1,0,36258613,Light modern apartment in the South of Amsterdam,150235390,Lianne,,Zuid,52.34682,4.85968,Entire home/apt,135,2,6,2019-11-04,0.34,1,0
421,1,42184011,"Hotel in the heart off Amsterdam, Double room",67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,93,1,1,2020-09-04,0.3,16,0,12865495,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,104,1,164,2020-02-15,2.95,16,362
13410,0,22407094,Modern & stylish apartment nearby City Centre | 2P,5779706,Elvira,,Bos en Lommer,52.378859999999996,4.851430000000001,Entire home/apt,175,2,6,2018-05-11,0.17,1,0,18959957,your Vondelpark apartment,35542425,Richard,,Zuid,52.356,4.851430000000001,Entire home/apt,100,2,20,2019-07-28,0.47,1,0
7647,0,10997159,Central Location - balcony on canal,16430570,Caroline,,De Baarsjes - Oud-West,52.372820000000004,4.87432,Entire home/apt,129,5,1,2016-08-08,0.02,1,0,26162908,Family friendly apartment with big sunny garden,11514157,Jonah,,Buitenveldert - Zuidas,52.33505,4.87432,Entire home/apt,250,5,8,2019-08-20,0.28,1,0
7301,0,22384042,MODERN&BRIGHT 2p APT in Green Suburb of AMSTERDAM!,65859990,Martijn,,Bos en Lommer,52.37619,4.85953,Entire home/apt,210,2,11,2019-01-22,0.31,81,0,14559218,Lovely house with garden in Amsterdam,49073536,Angelique,,Geuzenveld - Slotermeer,52.37619,4.81911,Entire home/apt,210,2,8,2018-08-04,0.15,1,0
341,1,13086175,Studio in the heart of Amsterdam,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,153,1,26,2019-11-24,0.47,16,362,12446710,Hotel in the heart of Amsterdam 3p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,153,1,79,2020-03-07,1.4,16,365
5221,0,7428537,Modern apartment centrally located,38911540,Floor,,Zuid,52.34817,4.859780000000001,Entire home/apt,89,1,0,,,1,0,28128147,Great ground floor studio near the Olympic stadium,209439677,Agnes,,Zuid,52.34343,4.859780000000001,Private room,100,1,71,2020-01-26,2.58,1,0
522,1,31945182,Small Twin Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,125,1,91,2020-03-06,5.62,10,248,31945123,Bed in 6 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,37,1,100,2020-02-26,6.02,10,248
7137,0,43962103,PRIVATE ROOM WITH PRIVATE BATHROOM,209230653,Stefano,,Centrum-West,52.37519,4.89403,Private room,99,2,3,2020-10-18,0.57,2,0,9956880,Lovely apartment in De Pijp,2556382,Anat,,De Pijp - Rivierenbuurt,52.35089,4.89403,Entire home/apt,104,2,0,,,1,0
268,1,12582071,Hotel in the heart of Amsterdam 3p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,153,1,143,2020-08-07,2.59,16,360,12579177,Hotel in the heart of Amsterdam 2p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,104,2,151,2020-08-09,2.7,16,364
1961,0,37901518,Spacious apartment city centre of Amsterdam,287098355,Matthias,,De Baarsjes - Oud-West,52.36138,4.85891,Entire home/apt,239,2,2,2019-12-29,0.13,1,0,2941649,Ideal apartment nice neighbourhood!,14107640,Diana,,De Baarsjes - Oud-West,52.37322,4.85891,Entire home/apt,95,2,9,2016-02-13,0.12,1,0
11411,0,15771567,Perfect spacious & bright apartment in city centre,101992039,Eva,,De Baarsjes - Oud-West,52.36761,4.87605,Entire home/apt,250,2,6,2017-02-26,0.12,1,0,21198240,"Your own cosy, spacious and comfortable room",153108798,André & Inez,,De Baarsjes - Oud-West,52.36714,4.87605,Private room,65,2,28,2020-09-11,0.73,2,0
9224,0,21287142,Perfect Couple getaway in Jordaan Area - Next to Anne Frank house,153884496,Celine,,Centrum-West,52.37458,4.8798699999999995,Entire home/apt,234,2,20,2020-02-23,0.53,1,0,13160513,Bed & Breakfast de Egelantier midden in de Jordaan,73492507,Jolande,,Centrum-West,52.37701,4.8798699999999995,Private room,127,2,279,2020-08-07,5.04,1,0
11432,0,42173030,Beautiful spacious house with sunny terrace,9156219,Maja,,Centrum-Oost,52.37001,4.93018,Entire home/apt,200,2,0,,,1,0,15780441,Spacious and bright apartment in cosy neighborhood,99163836,Thea,,Oud-Oost,52.35716,4.93018,Entire home/apt,135,2,1,2016-11-16,0.02,1,0
209,0,418098,Beautiful 19th Cent. City Apartment,2078292,Annemarije,,De Baarsjes - Oud-West,52.36872,4.86022,Entire home/apt,185,3,21,2019-02-22,0.2,1,0,2382064,Last Minute to Amsterdam in February,8122713,Manel,,De Baarsjes - Oud-West,52.37311,4.86022,Entire home/apt,95,3,2,2017-04-17,0.04,1,0
1175,0,19245789,"Central, modern apartment in 'Oud West'",39962885,Myke,,De Baarsjes - Oud-West,52.367540000000005,4.87467,Entire home/apt,135,2,32,2020-08-26,0.78,1,0,9569206,Lovely appartment on a great spot,49540212,Marlies,,Westerpark,52.39075,4.87467,Entire home/apt,90,2,6,2016-04-09,0.1,1,0
11532,0,43976314,A'DAM CREW TERRACE,209230653,Stefano,,Centrum-West,52.37527,4.89254,Private room,117,2,9,2020-09-18,1.74,2,0,15923759,Cozy apartment close to all the hotspots!,103320078,Jelle,,Centrum-Oost,52.36225,4.89254,Entire home/apt,146,2,18,2017-08-20,0.36,1,0
4334,0,6394362,Luxury house at the canals,30569288,Peter & Saskia,,Centrum-West,52.37689,4.88136,Entire home/apt,195,2,2,2015-09-21,0.03,1,0,14244881,Stay Super Cosy & Chic - DOWNTOWN,86676988,Hanna,,Centrum-West,52.37789,4.88136,Entire home/apt,179,2,45,2020-02-17,0.85,1,0
7358,0,10306765,Modern apartment in great location!,17998968,Daan,,De Pijp - Rivierenbuurt,52.353359999999995,4.90129,Entire home/apt,110,2,6,2016-08-21,0.1,1,0,40445837,Great city centre apartment smoker friendly,305492169,Jo-Anne,,Centrum-Oost,52.36645,4.90129,Entire home/apt,149,2,6,2020-03-06,0.51,1,0
7924,0,15358780,Spacious new apartment 10 mins to city centre!,6655420,Robin,,Bos en Lommer,52.37485,4.83869,Entire home/apt,89,2,1,2016-11-20,0.02,1,0,11470242,Large Sunny 2p apt w/balcony and near tram & metro,2914515,Corey,,Bos en Lommer,52.378190000000004,4.83869,Entire home/apt,147,2,32,2019-05-31,0.57,1,0
4047,0,12482590,Family house with garden in centre,5721466,Wilfried,,De Baarsjes - Oud-West,52.36537,4.8756900000000005,Entire home/apt,110,2,24,2020-08-02,0.43,1,0,8475898,Stunning apartment in Amsterdam west + balcony,40697891,Nicole,,De Baarsjes - Oud-West,52.36537,4.86404,Entire home/apt,110,2,34,2020-08-04,0.54,1,318
15202,0,27261394,Amsterdam Appartement,205342239,Michel,,De Baarsjes - Oud-West,52.36172,4.85837,Entire home/apt,200,2,0,,,1,0,40674089,Private apartment next to Amsterdam city centre,90410488,Eric,,De Baarsjes - Oud-West,52.36166,4.85837,Entire home/apt,400,2,0,,,1,0
1235,0,41892903,Cozy room in an Amsterdam style flat!,124361432,Angela,,De Pijp - Rivierenbuurt,52.33982,4.901619999999999,Private room,37,2,1,2020-03-09,0.11,1,0,1704895,COSY APARTMENT IN CITY CENTRE,3799861,Aki,,Centrum-Oost,52.363279999999996,4.901619999999999,Entire home/apt,201,2,87,2019-04-22,0.99,1,0
10928,0,40686790,"Lovely, warm spacious house with a private garden!",34199061,Niek,,Oud-Noord,52.389070000000004,4.91019,Entire home/apt,85,2,0,,,1,4,21364860,Ruim appartement op een top locatie in Amsterdam,90832216,Edward,,De Pijp - Rivierenbuurt,52.348040000000005,4.91019,Entire home/apt,41,2,0,,,1,0
4566,0,19731250,Luminous apartment with roof terrace,9162708,Amandine,,Zuid,52.35033,4.8561,Entire home/apt,120,2,26,2019-08-25,0.79,1,0,6669803,Comfy Bedroom - Old West,10711622,Esther (Mal And Ana),,De Baarsjes - Oud-West,52.3739,4.8561,Private room,68,2,24,2017-11-06,0.36,5,0
4649,0,6796289,Lovely apartment in Amsterdam,9967761,Anna,,Bos en Lommer,52.375009999999996,4.8487,Entire home/apt,95,2,7,2016-04-24,0.11,1,0,15103827,A place of rest in the wild west!,17749496,Martijn,,Bos en Lommer,52.3821,4.8487,Entire home/apt,99,2,9,2017-10-22,0.18,1,0
377,1,13584858,"Hotel in the heart of Amsterdam, Basement Room",67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,123,1,241,2020-09-27,4.47,16,358,12898673,Hotel in the heart of Amsterdam 1p,67005410,Feliciano,,Centrum-West,52.37426,4.89926,Private room,73,1,162,2020-08-26,2.92,16,360
788,1,45539735,STAY STYLISH IN OUR EPIC BUNK ROOM WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,104,1,0,,,12,0,45539926,STAY FRIENDLY IN OUR BUNK ROOM FOR 4 WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,141,1,0,,,12,241
894,0,1199113,Familyhouse,6550625,Mees,,De Baarsjes - Oud-West,52.362120000000004,4.86724,Entire home/apt,126,2,23,2019-10-10,0.34,1,0,25996778,Lovely apartment near VONDELPARK and THE HALLEN,195247065,Luc,,De Baarsjes - Oud-West,52.36603,4.86724,Entire home/apt,140,2,11,2020-02-18,0.38,1,0
12349,0,17391208,Renovated unique apartment! 2 bedrooms+big garden,117570351,Mariska,,Bos en Lommer,52.37696,4.851,Entire home/apt,125,2,28,2019-03-18,0.61,1,0,22162360,Cozy apartment in a hip Amsterdam neighbourhood,33815114,Lucy,,De Baarsjes - Oud-West,52.37,4.851,Entire home/apt,100,2,2,2018-01-01,0.05,2,0
8265,0,27916457,Great modern apartment in hip north area,210879888,Inge,,Noord-West,52.40739,4.89918,Entire home/apt,142,2,13,2019-06-17,0.48,1,0,12006505,"Creative, Cosy, Warm, Apartment",33037959,Mark,,De Pijp - Rivierenbuurt,52.35304,4.89918,Entire home/apt,150,2,9,2017-09-18,0.16,1,0
9158,0,33413799,Lovely Bright Apartment in Vibrant Area,1464510,Wendy And Bram,,Zuid,52.343790000000006,4.8592699999999995,Entire home/apt,164,2,4,2019-04-26,0.19,84,0,13112047,"Light flooded & cozy Apartment, a 2nd Home Abroad",46125160,Wiebi,,Bos en Lommer,52.37664,4.8592699999999995,Entire home/apt,105,2,10,2019-11-26,0.18,1,0
5927,0,8320288,Apartment Amsterdam free parking 0$ cleaning fee,7613098,Jacqueline,,Noord-West,52.41601,4.88949,Private room,90,2,21,2017-07-16,0.41,1,0,12895396,Stylish & Modern Apartment in centre of Amsterdam,70543510,Eva,,Centrum-West,52.37059,4.88949,Entire home/apt,100,2,14,2017-02-11,0.26,1,0
12751,0,45673348,Beautiful double room city centre TOP Location,10389086,Edson,,Centrum-West,52.379129999999996,4.89295,Private room,81,3,0,,,2,0,18086951,Spacious & Light 2 bedr aptm near RAI and Center,7424614,Marieke,,De Pijp - Rivierenbuurt,52.35088,4.89295,Entire home/apt,150,3,5,2019-09-17,0.13,1,0
14252,0,31007423,Fancy Apartment in East Amsterdam,231399603,Max,,Oud-Oost,52.354929999999996,4.92518,Entire home/apt,129,3,0,,,1,0,41872658,Living the dream at houseboat Lazy Luscious,9083880,Evelien,,Centrum-Oost,52.36831,4.92518,Entire home/apt,300,3,0,,,1,180
6139,0,8650747,Luxuy 4BR Apartment Amsterdam,27260479,Sybilla,,Westerpark,52.37794,4.869730000000001,Entire home/apt,120,2,8,2016-10-03,0.13,1,0,11561697,Spacious Stylish Apartment,11794509,Sándor,,De Baarsjes - Oud-West,52.37165,4.869730000000001,Entire home/apt,100,2,9,2019-05-26,0.16,1,0
1146,0,1558627,Modern Family House in OudZuid,8296118,Arno,,Zuid,52.34792,4.86081,Entire home/apt,285,2,26,2019-07-27,0.3,1,0,22014200,Stunning and luxurious 1 bedroom apartment,10344063,Karlijn,,Zuid,52.34792,4.86081,Entire home/apt,150,2,19,2020-01-02,0.52,1,0
2231,0,21410034,Bright park view apartment in Amsterdam West,29075151,Hasse,,Bos en Lommer,52.37702,4.86166,Entire home/apt,67,3,23,2020-01-10,0.61,1,0,3309416,Spacious Ap + Romantic Garden House,9049170,Angelica,,De Baarsjes - Oud-West,52.37325,4.86166,Entire home/apt,250,3,71,2019-10-27,0.91,2,0
16325,0,23959230,Cosy apartment with great location (near De Pijp),149179505,Quentin,,De Pijp - Rivierenbuurt,52.346070000000005,4.9008400000000005,Entire home/apt,80,1,15,2018-05-27,0.45,1,0,32008398,"Amsterdam Appartement, superb centrally located",239980225,Dave,,Centrum-Oost,52.3629,4.9008400000000005,Entire home/apt,150,1,10,2019-03-12,0.44,1,0
5571,0,7804341,Sweet apartment in Amsterdam West,32836284,Jolien,,De Baarsjes - Oud-West,52.36483,4.86435,Entire home/apt,90,2,10,2018-08-27,0.16,1,0,26832364,Lovely and clean appartment on central location,21039929,Barbara,,De Baarsjes - Oud-West,52.36157,4.86435,Entire home/apt,150,2,6,2019-10-27,0.22,1,0
3721,0,31189055,Spacious design apartment for 3 and a kid< 3 years,233177025,Saar,,Bos en Lommer,52.37618,4.86113,Entire home/apt,100,3,11,2019-07-29,0.53,1,0,5637758,Whole apartment in historic area,28437729,Stefan,,Zuid,52.34762,4.86113,Entire home/apt,130,3,17,2020-03-09,0.25,1,0
455,1,21468398,Your own private boat for 4!,152013045,Asile Flottant,,Oud-Noord,52.39362,4.91033,Entire home/apt,255,2,2,2019-08-19,0.09,6,364,21468760,Your own Romantic Private Boat for 2!,152013045,Asile Flottant,,Oud-Noord,52.39362,4.91033,Entire home/apt,243,2,12,2020-08-07,0.35,6,364
11195,0,15415871,"Cosy 4-room light appartment, next to Vondelpark",98774782,Charlotte,,De Baarsjes - Oud-West,52.35812,4.852069999999999,Entire home/apt,159,2,12,2019-07-21,0.24,2,0,35310146,Lovely colorful apartment | Amazing  Sunny Balcony! | 2p,1464510,Wendy And Bram,,De Baarsjes - Oud-West,52.3695,4.852069999999999,Entire home/apt,274,2,2,2019-07-28,0.11,84,0
7042,0,25411927,Spacious apt in Amsterdam-West!,7088520,Karin,,De Baarsjes - Oud-West,52.36602,4.86045,Entire home/apt,85,2,13,2019-08-11,0.42,1,0,9851168,Ground floor apartment with garden,6224761,Leonie,,De Baarsjes - Oud-West,52.36555,4.86045,Entire home/apt,140,2,6,2017-03-12,0.11,1,0
684,1,45836338,The Weber Collection - Luxurieus Design Studio - 2,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,56,2,6,2020-11-17,3.21,25,0,45169008,The Weber Collection - Luxurieus Design Studio - 6,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,99,2,3,2020-09-28,0.88,25,0
14546,0,24049463,Modern Design Apartment in Bos en Lommer,181037850,Joost,,Bos en Lommer,52.382059999999996,4.85646,Entire home/apt,135,2,19,2020-08-14,0.6,1,0,20510629,Renovated stylish 60m2 apt in popular West area!,145925065,Wouter,,De Baarsjes - Oud-West,52.37188,4.85646,Entire home/apt,125,2,7,2018-07-16,0.18,1,0
176,0,10701389,charming houseboat in citycentrum,55288823,Thomas,,Centrum-Oost,52.364020000000004,4.90391,Entire home/apt,217,2,44,2020-08-30,0.77,1,0,345397,SPACIOUS historical Amsterdam apartment 120m2,1751751,Nyika,,De Pijp - Rivierenbuurt,52.35711,4.90391,Entire home/apt,169,2,43,2020-03-08,0.41,1,0
755,1,45539609,STAY FAMILIAR IN OUR BUNK ROOM FOR 4 WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,141,1,0,,,12,244,45539926,STAY FRIENDLY IN OUR BUNK ROOM FOR 4 WITH EN-SUITE,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,141,1,0,,,12,241
2887,0,4158675,Cozy and Sunny Apartment,21581535,Wouter,,Oud-Oost,52.35717,4.924259999999999,Entire home/apt,128,2,18,2019-08-11,0.24,1,0,26549830,"Modern flat, Amsterdam Oost",7312657,Paolo,,Oud-Oost,52.35603,4.924259999999999,Entire home/apt,140,2,0,,,2,0
8228,0,32825727,Penthouse apartment at low-key canal,41527046,Kirsten,,Centrum-Oost,52.3631,4.91065,Entire home/apt,250,3,2,2019-03-12,0.09,1,0,11938885,Historic Apartment in City Centre,19240762,Julie,,Centrum-Oost,52.36627,4.91065,Entire home/apt,115,3,2,2016-09-12,0.04,1,0
8687,0,34175234,Quiet house in upcoming Amsterdam-Noord,27481927,Santi,,Noord-West,52.415859999999995,4.88983,Entire home/apt,89,2,6,2020-03-17,0.31,1,0,12551402,Central apt. with sunny terrace,68027939,Renske,,Centrum-Oost,52.36148,4.88983,Entire home/apt,120,2,11,2017-02-19,0.2,1,0
5921,0,12801086,,20612427,Saskia,,De Baarsjes - Oud-West,52.36721,4.85104,Entire home/apt,100,1,0,,,1,0,37142036,ideally located apartment in Amsterdam,22399734,Caressa,,De Baarsjes - Oud-West,52.371809999999996,4.85104,Private room,110,2,0,,,1,180
5371,0,34894542,"Comfortable, clean, light apartment Amsterdam west",5541264,Jeroen,,Bos en Lommer,52.37795,4.84682,Entire home/apt,95,2,9,2020-10-12,0.56,1,0,7576502,Homely 1930's apartment next to Vondelpark,27929731,Ronne,,Zuid,52.35515,4.84682,Entire home/apt,180,2,34,2019-06-30,0.52,1,0
771,0,18576078,"Beautiful & Romantic apt | Canals, Museum, Antique",128972147,Michiel,,Centrum-Oost,52.36391,4.88965,Entire home/apt,170,2,1,2017-05-25,0.02,1,0,42347692,Apartment on the canals in the center of Amsterdam,5783158,Jason,,Centrum-Oost,52.36303,4.88965,Entire home/apt,139,2,0,,,1,0
2675,0,29020777,Nice bedroom with private garden,4744063,Miguel,,Oud-Oost,52.3503,4.9149400000000005,Private room,100,2,3,2018-10-28,0.11,1,0,38744340,Nice modern and clean apartment in Amsterdam-East,32895446,Rens,,Oud-Oost,52.35887,4.9149400000000005,Entire home/apt,330,2,3,2020-01-27,0.22,1,0
