id,label,left_name,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_name,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
4384442,0,Bedroom in Crown Heights,7010789,Adriana,Brooklyn,Crown Heights,40.67054,-73.95668,Private room,45,2,1,2016-06-29,0.03,1,0,Hamiliton Heights Home,Harlem,33363604,Lauren,Manhattan,40.81934,-73.95668,Private room,50,2,0,,,1,0
13397781,0,Sunny South Williamsburg Apartment,3386627,Sarah,Brooklyn,Williamsburg,40.71035,-73.95332,Entire home/apt,185,3,0,,,1,0,"Spacious, Bright, & Modern Apt",Bedford-Stuyvesant,81928,Evan,Brooklyn,40.6856,-73.95332,Entire home/apt,150,3,45,2018-12-24,0.96,1,0
22251732,0,Bed-Stuy (20mins to Manhattan/Williamsburg/Queens),162598902,Finnían,Brooklyn,Bedford-Stuyvesant,40.6861,-73.95161,Private room,40,4,2,2018-01-01,0.11,1,0,Private Apartment for Discerning Travelers,Harlem,16200683,Motonobu,Manhattan,40.81246,-73.95161,Entire home/apt,155,4,18,2019-04-20,1.05,1,0
35461822,1,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69706,-73.974,Private room,48,30,0,,,25,67,Artsy Private BR in Fort Greene Cumberland,Fort Greene,230192510,Zach,Brooklyn,40.69617,-73.97532,Private room,48,30,0,,,25,341
22957090,0,One Room in Dreamy Bushwick Apartment,27070336,Andrea,Brooklyn,Bushwick,40.68588,-73.9144,Private room,75,2,0,,,1,0,Comfortable room near everything,Ditmars Steinway,3974808,Noah,Queens,40.7778,-73.9144,Private room,150,1,0,,,1,0
30733576,0,king size bed in hip LES -subway outside,19052001,Madison,Manhattan,Lower East Side,40.7124,-73.99054,Private room,80,2,3,2019-03-02,0.6,1,0,Two Bedroom Apartment,East Village,46976876,Carolina,Manhattan,40.72537,-73.99054,Entire home/apt,250,2,0,,,2,0
10755640,0,Artist friendly: cozy&sunny in quiet Prospect Park,25514430,Alisha,Brooklyn,Prospect-Lefferts Gardens,40.65846,-73.9489,Entire home/apt,50,6,1,2017-08-08,0.04,1,0,Intimate and cozy,Harlem,47121117,Cindy,Manhattan,40.80097,-73.9489,Private room,89,1,8,2017-08-08,0.21,1,0
27168097,0,Prime Williamsburg location! High ceilings!,54541149,J,Brooklyn,Williamsburg,40.7159,-73.95905,Private room,75,2,1,2018-07-29,0.09,1,0,Spacious 1 Bedroom in the Heart of Greenpoint,Greenpoint,86210707,Paul,Brooklyn,40.72859,-73.95905,Entire home/apt,110,2,2,2019-06-22,2.0,1,0
33683557,0,Beautiful Room in Williamsburg Loft,24064771,Damasia,Brooklyn,Williamsburg,40.7077,-73.9435,Private room,65,7,0,,,1,0,Convenient Studio Apartment!,Harlem,3068641,Erum,Manhattan,40.80806,-73.9435,Entire home/apt,100,4,0,,,1,0
13565060,0,AWESOME MODERN WILLIAMSBURG APT AVAILABLE,14017165,Daniel,Brooklyn,Williamsburg,40.70744,-73.94485,Private room,58,2,1,2016-06-27,0.03,1,0,Private Room - BedStuy - 2 Flr Unit,Bedford-Stuyvesant,45513630,Thomas,Brooklyn,40.69492,-73.94485,Private room,25,2,1,2015-11-12,0.02,1,0
7817350,0,1 Room in 3 bedroom Apt - 70s & 3rd,38301594,Shana,Manhattan,Upper East Side,40.77441,-73.95692,Private room,100,1,0,,,2,0,Cozy Couch in Wburg,Williamsburg,8255157,Chris,Brooklyn,40.71182,-73.95692,Shared room,130,1,0,,,1,0
4512329,0,Spacious Room in Sugar Hill,16685925,Douglas,Manhattan,Washington Heights,40.83089,-73.94125,Private room,49,3,3,2016-07-14,0.05,2,0,Bedstuyvesant Apartment,Bedford-Stuyvesant,81087558,Eric,Brooklyn,40.68423,-73.94125,Entire home/apt,75,3,3,2018-11-05,0.22,1,0
20664395,0,Entire Apartment  Park Slope,3894387,René,Brooklyn,South Slope,40.6628,-73.98349,Entire home/apt,111,2,1,2017-09-08,0.04,1,0,Peaceful Bedroom with private balcony in LES,Lower East Side,19053159,Nikki,Manhattan,40.71875,-73.98349,Private room,60,2,2,2018-03-21,0.12,1,0
17776104,0,Private room in East Harlem close to heart of NYC,38772311,Sophie,Manhattan,East Harlem,40.80113,-73.94283,Private room,100,2,0,,,1,0,Bohemian Bedroom for Art Lovers,Williamsburg,2276842,Debbie,Brooklyn,40.7054,-73.94283,Private room,80,2,5,2017-01-01,0.15,2,0
20035842,0,"GIRLS ONLY Romantic, antique, & cozy room",131767309,K,Manhattan,Two Bridges,40.71138,-73.99635,Private room,35,1,2,2018-01-01,0.11,1,0,Cozy room in Nolita/SoHo,Nolita,4271676,Nat,Manhattan,40.7214,-73.99635,Private room,100,1,18,2017-06-06,0.38,3,0
5205123,0,"Spacious, Bright, & Modern Apt",81928,Evan,Brooklyn,Bedford-Stuyvesant,40.6856,-73.95332,Entire home/apt,150,3,45,2018-12-24,0.96,1,0,Sunny apartment in the heart of Greenpoint!,Greenpoint,66473223,Roger,Brooklyn,40.73324,-73.95332,Entire home/apt,110,3,1,2019-06-01,0.79,1,0
20712652,0,"Beautiful NYC Room - Upper East Side, NYC",38344324,Charles,Manhattan,Upper East Side,40.77237,-73.95275,Private room,95,2,42,2019-01-01,1.9,1,0,Spacious Light Palace in Heart of Williamsburg,Williamsburg,6574489,Jilly,Brooklyn,40.71769,-73.95275,Private room,95,2,9,2017-03-16,0.24,1,0
6169981,0,Spacious Gramercy Penthouse Studio,32011239,Mike,Manhattan,Gramercy,40.73556,-73.98679,Entire home/apt,200,2,14,2016-09-10,0.28,1,0,One Bedroom Apartment in Greenpoint,Greenpoint,9010955,Lindsey,Brooklyn,,-73.95726,Entire home/apt,200,2,5,2019-05-12,0.37,2,7
12175508,0,Quaint room in East Village walk-up,65415391,Katherine,Manhattan,East Village,40.73185,-73.98431,Private room,100,1,0,,,1,0,Upper West Side 1 bedroom,Upper West Side,5775272,Lindsey,Manhattan,40.78406,-73.98431,Entire home/apt,125,1,0,,,1,0
9731739,0,2BR - TIMES SQUARE - MODERN,34939187,Meredith,Manhattan,Hell's Kitchen,40.76564,-73.98759,Entire home/apt,195,3,30,2016-10-23,0.68,1,0,Comfy 1 Bedroom Apt with Guest Room,Park Slope,26951283,Alexsis,Brooklyn,40.67092,-73.98759,Entire home/apt,100,2,4,2016-10-23,0.08,1,0
7417520,0,East Village Two Bedroom,37028138,Matt,Manhattan,East Village,40.72228,-73.9838,Entire home/apt,250,3,21,2017-11-26,0.44,1,0,Private room in shared lovely apartment,Gramercy,70640922,Enzo,Manhattan,40.73314,-73.9838,Private room,115,3,6,2018-12-16,0.59,1,0
13902088,0,Peaceful and Spacious Master Bedroom,82412007,Janet,Manhattan,Gramercy,40.73517,-73.98176,Private room,120,2,3,2017-11-25,0.14,1,0,"Central 1 bdrm, W/D, roof deck",Kips Bay,26958002,Justin,Manhattan,40.74041,-73.98176,Entire home/apt,225,2,2,2015-06-25,0.04,1,0
30429113,0,Minimalist Studio in Central Downtown,17040751,Jaisy,Manhattan,Civic Center,40.71224,-74.00684,Entire home/apt,150,90,0,,,1,0,The Archive West Village,West Village,30707611,Beth,Manhattan,40.73123,-74.00684,Entire home/apt,450,1,0,,,1,0
35681112,0,Old world oasis of calm nestled in a vibrant hood,4363908,James Abordo,Brooklyn,Bedford-Stuyvesant,40.68479,-73.94416,Private room,75,2,0,,,1,14,Colorful 2 Bedroom in Brooklyn,Williamsburg,19663195,Alison,Brooklyn,40.71863,-73.94416,Entire home/apt,75,24,0,,,1,27
8372650,0,Luxurious 1BR in Herald Square,25360921,Darwaysh,Manhattan,Midtown,40.74911,-73.9877,Entire home/apt,300,3,0,,,1,0,"Beautiful 2 BR apt, UWS",Upper West Side,264810896,Christine,Manhattan,40.7715,-73.9877,Entire home/apt,240,3,0,,,1,58
3435260,1,Private Sunny Room in Park Slope,17315514,Ana,Brooklyn,Sunset Park,40.66201,-73.99719,Private room,50,10,1,2016-11-08,0.03,2,0,Private Sunny Room in Park Slope,Sunset Park,17315514,Ana,Brooklyn,40.66168,-73.99827,Private room,50,7,1,2018-05-13,0.07,2,0
36373544,0,Large studio with tall ceiling near Central Park,35141789,Janey,Manhattan,Upper East Side,40.78332,-73.95155,Entire home/apt,100,10,0,,,1,21,Bright Room at the Hudson!,Harlem,3944633,Siobhan,Manhattan,40.82782,-73.95155,Private room,79,1,0,,,1,0
36112704,0,Bright & Cozy Brooklyn Apartment,713116,June,Brooklyn,Prospect-Lefferts Gardens,40.65633,-73.95722,Entire home/apt,145,4,0,,,1,41,"Clean, quiet, cozi Upper East Side studio apt",Upper East Side,24494897,Isabella,Manhattan,40.76704,-73.95722,Entire home/apt,159,6,0,,,1,0
6761717,0,Brooklyn Heights Brownstone Duplex,1549503,Alison,Brooklyn,Brooklyn Heights,40.69009,-73.99355,Entire home/apt,195,3,1,2015-06-28,0.02,1,0,Calm&Cozy Bedroom - NoLIta/SoHo (private bathroom),Nolita,1120651,Orianna,Manhattan,40.72413,-73.99355,Private room,118,3,10,2017-09-09,0.29,1,0
10546606,0,Cozy Private Room in Spacious Apt,13558726,Dory,Brooklyn,Bedford-Stuyvesant,40.68645,-73.95711,Private room,45,7,0,,,1,0,UES Gorgeous Apartment - 2 Blocks from the Met,Upper East Side,22902111,Séhzad,Manhattan,40.77774,-73.95711,Entire home/apt,400,5,0,,,1,0
4635425,0,Modern Studio with Loft in the LES.,23876129,Juan Carlos,Manhattan,Chinatown,40.71648,-73.9912,Entire home/apt,175,4,57,2017-03-02,1.04,1,0,Cozy room in 2br Cobble Hill apartment,Carroll Gardens,156959,Ekaterina,Brooklyn,40.68342,-73.9912,Private room,90,4,1,2016-10-02,0.03,2,0
31201553,0,Brooklyn bedroom and open basement,350088,Richard,Brooklyn,Williamsburg,40.72023,-73.9585,Private room,200,2,1,2019-01-27,0.18,1,0,"1 BR/BA right next to trains, Central Park + more",Upper East Side,41265342,Michael,Manhattan,40.76769,-73.9585,Entire home/apt,115,2,7,2017-06-18,0.2,1,0
24853574,0,The Amazing Stay,187872824,Erik,Manhattan,Upper West Side,40.80013,-73.95907,Entire home/apt,150,1,6,2018-06-19,0.43,2,179,Comfortable home for all your needs!!!,East Harlem,173311396,Lyuba,Manhattan,,-73.93742,Entire home/apt,150,1,5,2019-06-23,2.88,1,21
25232501,0,Modern luxury apartment 15 mins to central park!,7228086,John,Queens,Long Island City,40.75178,-73.93973,Entire home/apt,200,2,4,2018-10-25,0.33,1,0,Big Sunny Room 10secs from L train,Williamsburg,1641589,Lauren,Brooklyn,40.71172,-73.93973,Private room,60,2,0,,,1,0
35798611,0,Recording Studio Overnight Stays. Downton Bklyn,37424221,Trevor,Brooklyn,Downtown Brooklyn,40.69677,-73.98155,Private room,100,2,0,,,1,365,"Steps from Central Park, private bdrm, 2 full bath",Midtown,93533725,Christine,Manhattan,40.76465,-73.98155,Private room,350,2,0,,,1,38
12019843,0,Full-size loft bed in East Village,14476679,Michael,Manhattan,East Village,40.72659,-73.97848,Private room,70,1,3,2016-06-26,0.08,1,0,Sunny bedroom in gorgeous ParkSlope,Park Slope,49024977,Shelby,Brooklyn,40.67687,-73.97848,Private room,80,1,2,2016-06-05,0.05,1,0
18946117,0,Sunny 2 bedroom apartment on Upper East Side,590825,Alex,Manhattan,Upper East Side,40.77559,-73.95033,Entire home/apt,160,2,2,2017-08-12,0.08,1,0,"Charming, small and cozy",East Flatbush,13540183,Ashley,Brooklyn,40.63676,-73.95033,Private room,150,2,0,,,1,0
36312994,0,Cosy and quiet studio near Columbia University,2019485,Maria,Manhattan,Morningside Heights,40.8075,-73.96679,Entire home/apt,103,3,0,,,1,40,Private  furnished 1BR in a 4BR on Upper West Side,Upper West Side,23672310,Samuel,Manhattan,40.80057,-73.96679,Private room,95,4,0,,,1,0
21312732,1,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70455,-73.81528,Private room,135,1,0,,,18,309,Hillside Hotel,Briarwood,134184451,Hillside Hotel,Queens,40.70471,-73.81542,Private room,135,1,3,2018-01-01,0.15,18,319
23919507,0,Large Sunny Bedroom in 2 bedroom Apt. near train,39531110,Josseline,Brooklyn,Gravesend,40.60663,-73.9821,Private room,29,2,1,2018-06-11,0.08,1,0,Bright Brooklyn Bedroom Close to Prospect Park,South Slope,2903817,Erica,Brooklyn,40.66185,-73.9821,Private room,149,2,16,2018-11-18,1.26,1,0
20332555,0,Beautiful Apartment near Times Square Central Park,143944704,Ash,Manhattan,Theater District,40.76302,-73.98211,Entire home/apt,239,3,104,2019-06-22,4.53,1,0,Penthouse in Midtown Manhattan,Midtown,82054811,Carol,Manhattan,40.76518,-73.98211,Private room,500,3,0,,,1,0
7697161,0,Beautiful 1 BR w/ Private Backyard,40427171,Lyle,Brooklyn,Cobble Hill,40.68665,-73.9922,Entire home/apt,125,1,0,,,1,0,Cozy studio apartment Lower East Side / Lil Italy,Lower East Side,67754093,Jayd,Manhattan,40.72013,-73.9922,Entire home/apt,135,14,0,,,1,0
36421287,0,Nice & Lovely room in LIC.5 stops to Times Square,203866020,Karma,Queens,Sunnyside,40.73799,-73.92749,Private room,60,1,0,,,1,34,Furnished bedroom with queen bed desk and wifi,Bedford-Stuyvesant,4297835,Shaun,Brooklyn,40.68269,-73.92749,Private room,75,2,0,,,1,0
12983699,1,"East 82nd Street, Upper East Side/Yorkville 1bd",22541573,Ken,Manhattan,Upper East Side,40.77301,-73.95045,Entire home/apt,169,30,1,2018-11-11,0.13,87,347,"East 82nd Street, Upper East Side/Yorkville 1bd",Upper East Side,22541573,Ken,Manhattan,40.77327,-73.94939,Entire home/apt,165,30,0,,,87,355
22088100,0,"Bright and Warm place -
only 17min to Central Park",161351021,V,Queens,Woodside,40.75593,-73.90268,Private room,425,1,11,2018-03-01,0.58,2,0,Airy livingroom in quiet restaurant neighborhood !,Ditmars Steinway,28868609,John,Queens,40.77266,-73.90268,Shared room,100,1,1,2016-05-23,0.03,1,0
12905314,0,Medium sunny furnished room,16414492,Julia Marie,Manhattan,Washington Heights,40.83873,-73.94118,Private room,45,1,6,2017-07-18,0.16,1,0,Comfy Queen Bed in Harlem,Harlem,81080113,Christopher,Manhattan,40.81893,-73.94118,Private room,90,1,0,,,1,0
10680745,0,Private huge BDR in East Village!,29882817,Nick,Manhattan,East Village,40.72553,-73.9777,Private room,70,4,0,,,1,0,Super Bowl 2014,Midtown,11371978,Joe,Manhattan,40.76402,-73.9777,Entire home/apt,750,4,0,,,1,0
19079187,1,Clean Midtown Rooms in heart of NYC,60993452,Charles,Manhattan,Murray Hill,40.74846,-73.9758,Private room,40,4,3,2017-06-18,0.12,2,0,Clean Midtown Rooms in heart of NYC,Murray Hill,60993452,Charles,Manhattan,40.74763,-73.97602,Private room,52,3,4,2017-06-23,0.16,2,0
9933667,0,Large Sunny Studio with a View!,31222791,Emily,Brooklyn,Prospect-Lefferts Gardens,40.65986,-73.96163,Entire home/apt,100,1,15,2017-12-25,0.35,1,0,Charming sunny room in Brooklyn,Clinton Hill,19808313,Georgia,Brooklyn,40.68316,-73.96163,Entire home/apt,103,1,0,,,1,0
22656685,0,Elk Lodge,166884908,Devon,Queens,Long Island City,40.75853,-73.94304,Private room,50,1,0,,,1,0,Spacious WA Heights Apt Next to Subway,Washington Heights,13010274,Sarah,Manhattan,40.83433,-73.94304,Shared room,75,1,0,,,1,0
18957055,0,Spacious Studio - Near Park & MTASubway,35201199,Ali,Brooklyn,Windsor Terrace,40.64882,-73.97629,Entire home/apt,68,2,5,2017-09-24,0.2,1,0,Bright and Cozy Studio in Murray Hill,Murray Hill,10574166,Carolyn,Manhattan,40.74681,-73.97629,Entire home/apt,150,2,17,2018-12-26,1.19,1,0
1382607,0,Family-Friendly 3 BR in Cobble Hill,6245535,Jennifer,Brooklyn,Carroll Gardens,40.68298,-73.99171,Entire home/apt,259,1,2,2016-08-22,0.04,1,0,Free bottle of wine with stay!,Chelsea,168308087,Sarah,Manhattan,40.73686,-73.99171,Entire home/apt,75,1,0,,,1,0
16814818,0,Cozy Bedroom in the Heart of Downtown Manhattan,111849930,Kaitlin,Manhattan,Lower East Side,40.72275,-73.98918,Private room,120,4,0,,,1,0,Gorgeous Home with Private Terrace: Union Square!,Gramercy,9282079,Justine,Manhattan,40.73581,-73.98918,Entire home/apt,245,4,12,2019-05-25,0.62,1,0
13939924,0,Spectacular Views! Gorgeous 25th flr Columbus Cl,17551179,Marissa,Manhattan,Midtown,40.76618,-73.98279,Entire home/apt,225,1,0,,,1,0,Well-Lit Apartment in the East Village!,East Village,66111674,Charles,Manhattan,40.72545,-73.98279,Private room,75,1,15,2018-07-22,0.88,1,0
10083580,0,Cozy apartment in Brooklyn,22068394,Julian,Brooklyn,Bedford-Stuyvesant,40.69176,-73.94765,Private room,58,2,2,2016-06-13,0.05,1,0,Uptown Chic,Harlem,1418854,Charli,Manhattan,40.83021,-73.94765,Private room,60,2,0,,,1,0
35461822,1,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69706,-73.974,Private room,48,30,0,,,25,67,Artsy Private BR in Fort Greene Cumberland,Fort Greene,230192510,Zach,Brooklyn,40.69749,-73.97551,Private room,48,30,0,,,25,257
32696766,0,Cozy East Village Apartment,228235742,Amber,Manhattan,East Village,40.72412,-73.98891,Private room,100,1,0,,,1,0,A dreamy stay,Hell's Kitchen,267476000,Xanthi,Manhattan,40.76369,-73.98891,Private room,100,1,0,,,1,167
30156697,1,WEST VILLAGE Bohemian flat in neo-Tudor town house,27636707,Gaia&Pietro,Manhattan,West Village,40.73181,-74.00606,Entire home/apt,300,3,21,2019-07-01,5.25,5,308,WEST VILLAGE Bohemian flat in neo-Tudor town house,West Village,27636707,Gaia&Pietro,Manhattan,40.73367,-74.00497,Entire home/apt,250,3,2,2019-06-20,0.88,5,265
35461013,1,Artsy Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69747,-73.97506,Private room,48,30,0,,,25,310,Artsy Private BR in Fort Greene Cumberland,Fort Greene,230192510,Zach,Brooklyn,40.6971,-73.97523,Private room,48,30,0,,,25,305
23363336,0,Manhattan clean. warm. safe room / 6 train,174124006,Chanhee,Manhattan,East Harlem,40.7975,-73.93556,Private room,60,1,61,2019-06-27,3.67,1,45,The Most Delicious Airbnb Ever,Bedford-Stuyvesant,24288568,Micah,Brooklyn,40.69506,-73.93556,Private room,100,1,54,2019-06-16,3.45,1,45
7699516,0,HUGE 2 bdrm 30 m ride from Midtown,40443551,Sherry,Manhattan,Washington Heights,40.8508,-73.94004,Entire home/apt,112,1,1,2015-09-02,0.02,1,0,Cozy Room for Rent in Williamsburg!,Williamsburg,51439873,Nina,Brooklyn,40.71557,-73.94004,Private room,75,1,0,,,1,0
19856899,0,Home away from home,67739226,Vipul,Manhattan,Upper West Side,40.77141,-73.98862,Shared room,50,1,0,,,1,0,Flatiron-Designer's loft,Flatiron District,1970839,Javier,Manhattan,40.74125,-73.98862,Entire home/apt,350,7,0,,,1,0
11837681,0,"Private bedroom rental, spacious",44071830,Sharon,Manhattan,East Harlem,40.78583,-73.94316,Private room,60,1,0,,,1,0,Room in Renovated BK Brownstone,Bedford-Stuyvesant,17001409,Caitlin,Brooklyn,40.69443,-73.94316,Private room,40,1,5,2016-06-07,0.13,1,0
34995166,0,Charming apartment next to the bridge,263439936,Kayla,Brooklyn,Williamsburg,40.71114,-73.96153,Private room,70,14,0,,,1,139,Georgous 3BD in 24-hr doorman bldg,Upper East Side,12622830,Ana,Manhattan,40.77979,-73.96153,Entire home/apt,600,1,0,,,1,0
36004912,0,"Cozy ,quiet with lots of attractions near by",85518583,Matany,Brooklyn,Williamsburg,40.7191,-73.95685,Entire home/apt,151,14,0,,,1,25,2 Bedrooms Available in Upper West Manhattan,Harlem,133274871,Deborah,Manhattan,40.81513,-73.95685,Private room,51,5,0,,,1,0
24395331,0,"Comfortable king bedroom, office, and kids' room",6059987,Andrew,Brooklyn,Crown Heights,40.67718,-73.95566,Private room,95,1,2,2018-07-20,0.17,1,0,Sunny in heart of Williamsburg,Williamsburg,57275881,Allegra,Brooklyn,40.71187,-73.95566,Entire home/apt,250,1,0,,,1,0
33473671,0,"Clean, cool and modern downtown apartment",44129118,Anthony,Manhattan,Financial District,40.70997,-74.00816,Private room,150,4,0,,,2,0,SWING FROM THE CHANDELIER,Tribeca,29941633,William,Manhattan,40.71454,-74.00816,Entire home/apt,850,4,0,,,1,0
22243957,0,Huge cozy artist haven in heart of Hamilton Hts.,5026324,Sean,Manhattan,Harlem,40.83029,-73.94962,Private room,79,2,1,2018-01-02,0.05,1,0,Spanish Harlem with terrace.,East Harlem,36644635,Ingrid,Manhattan,40.79229,-73.94962,Private room,80,2,142,2018-12-16,3.05,1,0
1183236,0,Fantastic 1 BR in massive share.,6472794,Joel,Queens,Long Island City,40.74984,-73.91834,Private room,60,1,0,,,1,0,Beautiful Room with Private Balcony,Bushwick,25752230,Bruno,Brooklyn,40.69224,-73.91834,Private room,69,2,0,,,1,0
9184982,0,Cozy Bedroom in Harlem,31291159,Sean,Manhattan,Harlem,40.81686,-73.94129,Private room,47,7,2,2015-12-09,0.04,1,0,"Master Bedroom w/ TV, AC, King Sized Bed",East Harlem,31314659,Muneer,Manhattan,40.79439,-73.94129,Private room,75,7,0,,,1,0
3283729,0,"Beautiful, Furnished Studio!",16596651,Gautam,Manhattan,Upper East Side,40.77787,-73.95104,Entire home/apt,125,4,7,2015-11-15,0.11,1,0,Cozy and Clean Room,Williamsburg,39975694,Dante,Brooklyn,40.70813,-73.95104,Private room,80,4,0,,,1,0
12054286,0,Private Room in Upper West Side,45103252,Ruokun,Manhattan,Upper West Side,40.78807,-73.97406,Private room,75,1,0,,,1,0,Charming 1BR in Brooklyn Brownstone,Fort Greene,4471002,Janet,Brooklyn,40.68914,-73.97406,Entire home/apt,200,1,0,,,2,0
793590,0,Sunny in the Heart of Williamsburg,2450605,Jennifer,Brooklyn,Williamsburg,40.72034,-73.95669,Entire home/apt,225,1,0,,,1,0,Room in sunny art-filled apartment,Harlem,5075103,Shawn,Manhattan,40.82127,-73.95669,Private room,55,1,1,2016-08-22,0.03,2,0
14716155,1,20-25 minutes to downtown NYC/30-40 to midtown,89769986,Alan,Brooklyn,Bedford-Stuyvesant,40.69625,-73.93696,Private room,55,30,85,2019-05-05,2.45,4,232,20-25 minutes to downtown NYC/30-40 to midtown,Bedford-Stuyvesant,89769986,Alan,Brooklyn,40.69568,-73.93384,Private room,50,30,97,2019-05-04,2.79,4,312
32593295,0,"Summer! UES, 3-bed a block from Central Park!",244977552,Patty,Manhattan,Upper East Side,40.78609,-73.95341,Entire home/apt,225,3,0,,,1,166,Sunny room 30 min from Manhattan,Flatbush,10077626,Nelesi,Brooklyn,40.65208,-73.95341,Private room,50,10,0,,,1,0
1886240,0,June 30 Th to August 31 st,9813233,Tao,Manhattan,SoHo,40.72617,-74.00141,Entire home/apt,245,1,0,,,1,0,Cozy Chelsea Carriage House Apt,Chelsea,19390428,Ardeana,Manhattan,40.74157,-74.00141,Entire home/apt,240,1,0,,,1,0
12007258,0,Spacious One Bedroom with Private Roof,59489089,Molly,Brooklyn,Bedford-Stuyvesant,40.68813,-73.95773,Entire home/apt,200,3,6,2018-07-31,0.15,1,0,BEAUTIFUL BRAND NEW MODERN WILLIAMSBURG APT,Williamsburg,7116018,Brittini,Brooklyn,40.71041,-73.95773,Entire home/apt,200,3,0,,,1,0
